Customer_Id,Category_Name,value
2136,person_income,59000
2137,loan_grade,A
2137,loan_amnt,9000
2137,person_income,36140
2137,person_age,21
2138,person_income,59000
2138,loan_amnt,8000
2138,loan_grade,D
2138,person_age,26
2139,loan_amnt,9000
2139,person_income,39512
2139,loan_grade,C
2139,person_age,25
2140,loan_amnt,9000
2140,person_age,25
2140,loan_grade,D
2140,person_income,48000
2141,person_income,59000
2141,person_age,22
2141,loan_grade,D
2141,loan_amnt,4900
2142,person_income,59000
2142,loan_amnt,5000
2142,person_age,21
2142,loan_grade,B
2143,person_age,23
2143,loan_amnt,9100
2143,person_income,43200
2143,loan_grade,D
2144,loan_grade,A
2144,loan_amnt,9200
2144,person_age,26
2144,person_income,29000
2145,loan_amnt,9200
2145,person_age,21
2145,person_income,30000
2145,loan_grade,A
2146,loan_amnt,3600
2146,person_age,25
2146,person_income,59000
2146,loan_grade,C
2147,person_income,59000
2147,loan_amnt,25000
2147,loan_grade,B
2147,person_age,21
2148,person_income,13000
2148,person_age,21
2148,loan_grade,C
2148,loan_amnt,9250
2149,loan_grade,A
2149,person_income,24000
2149,person_age,23
2149,loan_amnt,9250
2150,loan_amnt,9250
2150,loan_grade,A
2150,person_income,24000
2150,person_age,22
2151,person_age,25
2151,person_income,24996
2151,loan_amnt,9250
2151,loan_grade,A
2152,person_income,25000
2152,person_age,25
2152,loan_amnt,9250
2152,loan_grade,B
2153,person_income,25716
2153,loan_amnt,9250
2153,person_age,25
2153,loan_grade,A
2154,loan_amnt,9250
2154,person_income,27120
2154,person_age,22
2154,loan_grade,C
2155,person_age,24
2155,loan_amnt,9250
2155,loan_grade,C
2155,person_income,27456
2156,loan_amnt,9250
2156,loan_grade,C
2156,person_income,28800
2156,person_age,23
2157,loan_grade,C
2157,person_age,24
2157,loan_amnt,9250
2157,person_income,28800
2158,loan_grade,D
2158,person_income,31000
2158,person_age,22
2158,loan_amnt,9250
2159,loan_amnt,9250
2159,person_age,22
2159,person_income,32400
2159,loan_grade,D
2160,person_age,22
2160,loan_grade,B
2160,loan_amnt,9375
2160,person_income,30000
2161,person_age,25
2161,loan_grade,B
2161,loan_amnt,20000
2161,person_income,59000
2162,person_age,26
2162,loan_amnt,20000
2162,loan_grade,C
2162,person_income,59000
2163,person_income,44000
2163,loan_grade,E
2163,loan_amnt,9400
2163,person_age,23
2164,person_income,25000
2164,loan_grade,A
2164,loan_amnt,9450
2164,person_age,24
2165,person_income,26000
2165,loan_grade,D
2165,loan_amnt,9450
2165,person_age,21
2166,person_age,24
2166,loan_grade,A
2166,loan_amnt,9450
2166,person_income,33600
2167,person_age,26
2167,loan_amnt,9450
2167,person_income,34200
2167,loan_grade,D
2168,loan_amnt,9500
2168,person_income,19200
2168,person_age,25
2168,loan_grade,A
2169,person_income,20000
2169,loan_grade,A
2169,loan_amnt,9500
2169,person_age,21
2170,loan_grade,F
2170,loan_amnt,9500
2170,person_age,24
2170,person_income,23040
2171,loan_grade,D
2171,person_age,22
2171,loan_amnt,9500
2171,person_income,27000
2172,person_income,28000
2172,person_age,24
2172,loan_grade,A
2172,loan_amnt,9500
2173,person_age,26
2173,loan_amnt,9500
2173,loan_grade,A
2173,person_income,28000
2174,person_age,24
2174,loan_grade,C
2174,loan_amnt,9500
2174,person_income,30000
2175,person_age,24
2175,loan_amnt,12000
2175,loan_grade,E
2175,person_income,59000
2176,person_income,40574
2176,loan_amnt,9500
2176,loan_grade,D
2176,person_age,23
2177,loan_grade,C
2177,loan_amnt,6800
2177,person_income,59000
2177,person_age,24
2178,person_income,59000
2178,loan_grade,D
2178,loan_amnt,19750
2178,person_age,22
2179,person_age,24
2179,loan_grade,D
2179,person_income,58650
2179,loan_amnt,9500
2180,person_age,22
2180,loan_grade,D
2180,loan_amnt,9500
2180,person_income,69000
2181,loan_grade,A
2181,loan_amnt,9600
2181,person_income,21600
2181,person_age,22
2182,person_age,23
2182,loan_grade,C
2182,loan_amnt,9600
2182,person_income,22000
2183,person_age,25
2183,loan_grade,B
2183,person_income,24000
2183,loan_amnt,9600
2184,loan_grade,C
2184,person_age,21
2184,person_income,24000
2184,loan_amnt,9600
2185,person_age,21
2185,person_income,28800
2185,loan_grade,B
2185,loan_amnt,9600
2186,loan_amnt,9600
2186,loan_grade,D
2186,person_income,34560
2186,person_age,23
2187,loan_amnt,9600
2187,person_income,34800
2187,person_age,22
2187,loan_grade,G
2188,loan_amnt,9600
2188,person_income,30000
2188,person_age,24
2188,loan_grade,D
2189,person_age,25
2189,loan_grade,D
2189,person_income,31000
2189,loan_amnt,9600
2190,person_age,23
2190,loan_amnt,9600
2190,person_income,31800
2190,loan_grade,C
2191,person_age,25
2191,loan_amnt,9600
2191,person_income,34000
2191,loan_grade,D
2192,loan_amnt,9600
2192,person_age,22
2192,person_income,36000
2192,loan_grade,D
2193,loan_amnt,9600
2193,loan_grade,A
2193,person_age,25
2193,person_income,37200
2194,loan_grade,D
2194,person_age,22
2194,person_income,39000
2194,loan_amnt,9600
2195,person_age,25
2195,person_income,59600
2195,loan_grade,E
2195,loan_amnt,6000
2196,person_age,26
2196,loan_grade,E
2196,person_income,59600
2196,loan_amnt,21000
2197,loan_amnt,1275
2197,person_age,24
2197,person_income,59964
2197,loan_grade,B
2198,loan_grade,D
2198,person_income,45000
2198,person_age,24
2198,loan_amnt,9600
2199,person_income,60000
2199,person_age,26
2199,loan_amnt,5000
2199,loan_grade,A
2200,person_income,60000
2200,loan_amnt,8000
2200,person_age,25
2200,loan_grade,C
2201,loan_grade,A
2201,loan_amnt,9600
2201,person_income,49000
2201,person_age,25
2202,loan_amnt,9600
2202,person_age,23
2202,person_income,54000
2202,loan_grade,F
2203,person_age,25
2203,loan_grade,D
2203,loan_amnt,9600
2203,person_income,54000
2204,loan_grade,A
2204,person_income,59000
2204,loan_amnt,9600
2204,person_age,26
2205,person_income,64000
2205,loan_grade,C
2205,person_age,26
2205,loan_amnt,9600
2206,loan_amnt,15000
2206,loan_grade,D
2206,person_income,60000
2206,person_age,26
2207,person_income,60000
2207,loan_amnt,5600
2207,loan_grade,C
2207,person_age,23
2208,loan_amnt,9600
2208,loan_grade,D
2208,person_age,24
2208,person_income,77964
2209,person_age,26
2209,person_income,60000
2209,loan_amnt,10000
2209,loan_grade,B
2210,person_income,73000
2210,loan_grade,A
2210,person_age,22
2210,loan_amnt,9600
2211,person_age,25
2211,loan_amnt,9600
2211,person_income,78000
2211,loan_grade,D
2212,person_income,28000
2212,loan_amnt,9700
2212,person_age,21
2212,loan_grade,C
2213,loan_grade,B
2213,person_age,24
2213,person_income,60516
2213,loan_amnt,18000
2214,loan_grade,A
2214,person_age,25
2214,loan_amnt,9950
2214,person_income,30000
2215,person_age,24
2215,loan_amnt,10000
2215,loan_grade,A
2215,person_income,18000
2216,person_income,19200
2216,person_age,21
2216,loan_amnt,10000
2216,loan_grade,B
2217,loan_grade,A
2217,person_age,22
2217,person_income,20000
2217,loan_amnt,10000
2218,loan_amnt,10000
2218,person_income,20008
2218,loan_grade,B
2218,person_age,22
2219,loan_amnt,10000
2219,loan_grade,B
2219,person_age,21
2219,person_income,21000
2220,loan_amnt,10000
2220,person_age,22
2220,person_income,21000
2220,loan_grade,C
2221,person_age,22
2221,loan_amnt,10000
2221,loan_grade,C
2221,person_income,21000
2222,person_income,21000
2222,person_age,23
2222,loan_amnt,10000
2222,loan_grade,C
2223,loan_amnt,10000
2223,person_age,23
2223,person_income,21000
2223,loan_grade,B
2224,person_age,26
2224,loan_grade,B
2224,loan_amnt,10000
2224,person_income,22000
2225,loan_amnt,10000
2225,loan_grade,D
2225,person_age,26
2225,person_income,22000
2226,person_age,22
2226,person_income,23000
2226,loan_amnt,10000
2226,loan_grade,B
2227,person_income,23387
2227,loan_amnt,10000
2227,loan_grade,A
2227,person_age,25
2228,person_income,23624
2228,loan_grade,B
2228,loan_amnt,10000
2228,person_age,26
2229,loan_grade,A
2229,person_age,24
2229,loan_amnt,10000
2229,person_income,23700
2230,person_income,24000
2230,loan_grade,B
2230,person_age,25
2230,loan_amnt,10000
2231,person_income,24000
2231,loan_grade,B
2231,person_age,24
2231,loan_amnt,10000
2232,loan_grade,B
2232,person_age,24
2232,person_income,24000
2232,loan_amnt,10000
2233,person_income,24000
2233,loan_amnt,10000
2233,loan_grade,B
2233,person_age,24
2234,person_age,23
2234,loan_amnt,10000
2234,loan_grade,B
2234,person_income,24960
2235,loan_grade,A
2235,person_age,22
2235,person_income,24996
2235,loan_amnt,10000
2236,person_income,61000
2236,loan_grade,C
2236,loan_amnt,18000
2236,person_age,23
2237,person_income,25000
2237,loan_grade,B
2237,loan_amnt,10000
2237,person_age,24
2238,person_income,25000
2238,loan_grade,B
2238,loan_amnt,10000
2238,person_age,23
2239,loan_amnt,25000
2239,person_income,61100
2239,person_age,24
2239,loan_grade,D
2240,person_income,25000
2240,loan_amnt,10000
2240,person_age,22
2240,loan_grade,A
2241,loan_grade,D
2241,loan_amnt,10000
2241,person_income,25000
2241,person_age,25
2242,loan_grade,D
2242,loan_amnt,10000
2242,person_age,23
2242,person_income,25920
2243,loan_amnt,10000
2243,loan_grade,B
2243,person_age,22
2243,person_income,26000
2244,person_income,26000
2244,loan_amnt,10000
2244,loan_grade,B
2244,person_age,24
2245,loan_amnt,3500
2245,loan_grade,B
2245,person_income,52102
2245,person_age,23
2246,loan_amnt,10000
2246,loan_grade,E
2246,person_income,26000
2246,person_age,24
2247,loan_amnt,10000
2247,person_income,26400
2247,person_age,22
2247,loan_grade,C
2248,person_income,61499
2248,loan_grade,D
2248,loan_amnt,19600
2248,person_age,24
2249,person_age,22
2249,loan_amnt,10000
2249,person_income,26400
2249,loan_grade,A
2250,person_age,22
2250,loan_grade,D
2250,loan_amnt,10000
2250,person_income,26400
2251,person_age,24
2251,loan_grade,A
2251,person_income,26400
2251,loan_amnt,10000
2252,loan_amnt,10000
2252,loan_grade,B
2252,person_income,26400
2252,person_age,22
2253,person_income,27000
2253,person_age,23
2253,loan_amnt,10000
2253,loan_grade,B
2254,person_income,27000
2254,person_age,24
2254,loan_amnt,10000
2254,loan_grade,C
2255,loan_amnt,10000
2255,person_income,27048
2255,person_age,22
2255,loan_grade,C
2256,loan_grade,C
2256,person_age,22
2256,person_income,27376
2256,loan_amnt,10000
2257,person_income,28000
2257,person_age,22
2257,loan_grade,A
2257,loan_amnt,10000
2258,person_income,28000
2258,loan_grade,A
2258,person_age,24
2258,loan_amnt,10000
2259,person_income,28600
2259,person_age,21
2259,loan_grade,C
2259,loan_amnt,10000
2260,loan_amnt,10000
2260,person_income,29000
2260,loan_grade,A
2260,person_age,25
2261,loan_amnt,10000
2261,loan_grade,A
2261,person_age,22
2261,person_income,29000
2262,person_income,29000
2262,person_age,24
2262,loan_grade,B
2262,loan_amnt,10000
2263,person_income,29000
2263,loan_grade,B
2263,person_age,21
2263,loan_amnt,10000
2264,person_age,23
2264,loan_grade,D
2264,loan_amnt,1700
2264,person_income,61836
2265,loan_grade,B
2265,person_income,29406
2265,loan_amnt,10000
2265,person_age,26
2266,person_income,30000
2266,person_age,23
2266,loan_grade,C
2266,loan_amnt,10000
2267,person_income,30000
2267,person_age,23
2267,loan_grade,C
2267,loan_amnt,10000
2268,person_income,30000
2268,loan_amnt,10000
2268,person_age,21
2268,loan_grade,B
2269,loan_grade,E
2269,person_age,24
2269,person_income,30000
2269,loan_amnt,10000
2270,person_income,30000
2270,person_age,23
2270,loan_grade,A
2270,loan_amnt,10000
2271,person_age,26
2271,loan_grade,A
2271,loan_amnt,10000
2271,person_income,30000
2272,loan_amnt,8000
2272,person_age,23
2272,person_income,52700
2272,loan_grade,D
2273,loan_amnt,26400
2273,person_income,52700
2273,person_age,21
2273,loan_grade,D
2274,person_income,30000
2274,person_age,22
2274,loan_grade,B
2274,loan_amnt,10000
2275,loan_amnt,10000
2275,loan_grade,A
2275,person_income,30000
2275,person_age,24
2276,person_income,30000
2276,person_age,25
2276,loan_grade,A
2276,loan_amnt,10000
2277,person_age,22
2277,loan_grade,B
2277,person_income,30000
2277,loan_amnt,10000
2278,person_income,30000
2278,loan_amnt,10000
2278,person_age,22
2278,loan_grade,C
2279,person_age,22
2279,loan_grade,C
2279,person_income,30000
2279,loan_amnt,10000
2280,loan_amnt,10000
2280,person_income,30000
2280,person_age,25
2280,loan_grade,A
2281,person_income,30000
2281,person_age,23
2281,loan_grade,B
2281,loan_amnt,10000
2282,loan_grade,B
2282,loan_amnt,10000
2282,person_income,30000
2282,person_age,23
2283,person_age,21
2283,loan_grade,B
2283,loan_amnt,10000
2283,person_income,30000
2284,loan_amnt,10000
2284,person_income,30000
2284,loan_grade,B
2284,person_age,22
2285,person_income,30000
2285,person_age,23
2285,loan_grade,B
2285,loan_amnt,10000
2286,person_income,30000
2286,loan_grade,D
2286,loan_amnt,10000
2286,person_age,24
2287,person_income,30000
2287,person_age,22
2287,loan_grade,A
2287,loan_amnt,10000
2288,person_income,30000
2288,loan_amnt,10000
2288,person_age,22
2288,loan_grade,C
2289,person_age,24
2289,person_income,30000
2289,loan_grade,C
2289,loan_amnt,10000
2290,person_income,30000
2290,loan_grade,A
2290,person_age,24
2290,loan_amnt,10000
2291,person_age,23
2291,loan_amnt,10000
2291,person_income,30680
2291,loan_grade,B
2292,loan_amnt,10000
2292,person_income,30720
2292,person_age,26
2292,loan_grade,B
2293,person_income,30720
2293,person_age,25
2293,loan_grade,B
2293,loan_amnt,10000
2294,loan_grade,A
2294,loan_amnt,10000
2294,person_age,26
2294,person_income,30720
2295,person_age,22
2295,loan_amnt,10000
2295,person_income,31000
2295,loan_grade,A
2296,person_income,31000
2296,person_age,24
2296,loan_amnt,10000
2296,loan_grade,C
2297,loan_amnt,10000
2297,person_income,31000
2297,loan_grade,E
2297,person_age,22
2298,person_income,31000
2298,loan_grade,A
2298,loan_amnt,10000
2298,person_age,23
2299,loan_grade,E
2299,loan_amnt,20000
2299,person_age,25
2299,person_income,62000
2300,person_income,31200
2300,loan_grade,B
2300,person_age,25
2300,loan_amnt,10000
2301,person_income,31200
2301,person_age,22
2301,loan_grade,C
2301,loan_amnt,10000
2302,person_age,26
2302,loan_grade,D
2302,person_income,52700
2302,loan_amnt,7500
2303,loan_amnt,9000
2303,loan_grade,C
2303,person_income,62000
2303,person_age,23
2304,loan_amnt,10000
2304,person_income,32000
2304,person_age,26
2304,loan_grade,A
2305,person_age,26
2305,loan_amnt,4000
2305,loan_grade,B
2305,person_income,52703
2306,person_income,32000
2306,loan_amnt,10000
2306,person_age,23
2306,loan_grade,A
2307,person_income,32000
2307,person_age,23
2307,loan_grade,C
2307,loan_amnt,10000
2308,person_age,22
2308,loan_grade,D
2308,loan_amnt,10000
2308,person_income,32000
2309,person_income,32000
2309,person_age,22
2309,loan_grade,C
2309,loan_amnt,10000
2310,loan_amnt,10000
2310,loan_grade,C
2310,person_income,32004
2310,person_age,23
2311,loan_grade,C
2311,person_income,32376
2311,loan_amnt,10000
2311,person_age,22
2312,loan_grade,B
2312,loan_amnt,10000
2312,person_age,21
2312,person_income,32400
2313,person_income,62400
2313,loan_amnt,4000
2313,loan_grade,E
2313,person_age,25
2314,loan_amnt,10000
2314,person_age,23
2314,person_income,32580
2314,loan_grade,B
2315,person_income,32647
2315,person_age,22
2315,loan_grade,B
2315,loan_amnt,10000
2316,loan_grade,D
2316,loan_amnt,10000
2316,person_age,23
2316,person_income,62500
2317,person_income,33600
2317,loan_amnt,10000
2317,loan_grade,B
2317,person_age,24
2318,person_income,62654
2318,loan_grade,D
2318,loan_amnt,6000
2318,person_age,22
2319,person_age,25
2319,loan_grade,C
2319,person_income,33996
2319,loan_amnt,10000
2320,person_age,25
2320,loan_grade,D
2320,person_income,53467
2320,loan_amnt,25000
2321,person_income,63000
2321,loan_amnt,12000
2321,loan_grade,C
2321,person_age,26
2322,person_age,23
2322,loan_grade,E
2322,person_income,29000
2322,loan_amnt,10000
2323,loan_grade,B
2323,person_income,63508
2323,person_age,24
2323,loan_amnt,2500
2324,person_age,24
2324,loan_grade,C
2324,person_income,63582
2324,loan_amnt,14000
2325,person_age,23
2325,loan_amnt,10000
2325,person_income,30000
2325,loan_grade,D
2326,loan_amnt,10000
2326,loan_grade,E
2326,person_age,23
2326,person_income,30000
2327,loan_amnt,10000
2327,person_age,22
2327,loan_grade,D
2327,person_income,30400
2328,loan_amnt,10000
2328,loan_grade,D
2328,person_income,30712
2328,person_age,22
2329,loan_amnt,10000
2329,loan_grade,D
2329,person_income,31800
2329,person_age,23
2330,loan_amnt,10000
2330,person_age,25
2330,loan_grade,C
2330,person_income,32000
2331,loan_amnt,10000
2331,loan_grade,D
2331,person_age,25
2331,person_income,32200
2332,loan_grade,A
2332,person_age,23
2332,person_income,32400
2332,loan_amnt,10000
2333,loan_grade,C
2333,person_age,24
2333,person_income,64000
2333,loan_amnt,16000
2334,person_age,21
2334,loan_amnt,10000
2334,person_income,32400
2334,loan_grade,C
2335,person_age,22
2335,person_income,33000
2335,loan_amnt,10000
2335,loan_grade,B
2336,person_age,25
2336,loan_amnt,10000
2336,loan_grade,C
2336,person_income,33000
2337,person_age,24
2337,loan_grade,E
2337,loan_amnt,6100
2337,person_income,64000
2338,loan_grade,E
2338,person_income,64000
2338,loan_amnt,9000
2338,person_age,26
2339,person_income,33948
2339,person_age,22
2339,loan_grade,A
2339,loan_amnt,10000
2340,person_income,64000
2340,loan_grade,F
2340,person_age,24
2340,loan_amnt,4000
2341,person_age,22
2341,person_income,64000
2341,loan_grade,B
2341,loan_amnt,14400
2342,person_age,24
2342,person_income,34000
2342,loan_amnt,10000
2342,loan_grade,B
2343,loan_amnt,10000
2343,loan_grade,A
2343,person_income,34000
2343,person_age,25
2344,person_income,54400
2344,loan_amnt,12000
2344,loan_grade,D
2344,person_age,23
2345,person_age,24
2345,loan_amnt,14500
2345,person_income,64000
2345,loan_grade,A
2346,person_age,22
2346,loan_amnt,10000
2346,person_income,34000
2346,loan_grade,D
2347,loan_grade,B
2347,loan_amnt,10000
2347,person_income,34000
2347,person_age,23
2348,person_age,26
2348,loan_grade,C
2348,person_income,34000
2348,loan_amnt,10000
2349,person_income,34000
2349,person_age,25
2349,loan_grade,C
2349,loan_amnt,10000
2350,person_age,22
2350,person_income,36000
2350,loan_amnt,10000
2350,loan_grade,C
2351,loan_amnt,10000
2351,loan_grade,B
2351,person_income,36000
2351,person_age,22
2352,loan_grade,D
2352,person_age,26
2352,person_income,64000
2352,loan_amnt,7000
2353,person_income,64000
2353,person_age,24
2353,loan_amnt,5000
2353,loan_grade,A
2354,loan_grade,B
2354,person_age,23
2354,loan_amnt,10000
2354,person_income,39000
2355,person_age,23
2355,loan_grade,D
2355,loan_amnt,10000
2355,person_income,39000
2356,loan_amnt,10000
2356,loan_grade,D
2356,person_age,22
2356,person_income,39000
2357,loan_grade,D
2357,person_age,24
2357,person_income,39000
2357,loan_amnt,10000
2358,loan_grade,B
2358,person_age,24
2358,person_income,39600
2358,loan_amnt,10000
2359,loan_grade,D
2359,person_age,22
2359,loan_amnt,4200
2359,person_income,30000
2360,loan_grade,E
2360,loan_amnt,4200
2360,person_income,34000
2360,person_age,26
2361,person_age,22
2361,loan_grade,A
2361,person_income,29000
2361,loan_amnt,4200
2362,loan_amnt,4200
2362,person_age,21
2362,loan_grade,D
2362,person_income,29000
2363,person_age,26
2363,person_income,64000
2363,loan_grade,D
2363,loan_amnt,8000
2364,loan_grade,B
2364,loan_amnt,4200
2364,person_age,22
2364,person_income,36000
2365,loan_grade,B
2365,person_income,36499
2365,person_age,25
2365,loan_amnt,4200
2366,person_income,55080
2366,person_age,26
2366,loan_amnt,2500
2366,loan_grade,A
2367,loan_grade,B
2367,person_age,24
2367,loan_amnt,2900
2367,person_income,55243
2368,person_income,65000
2368,person_age,25
2368,loan_amnt,6000
2368,loan_grade,A
2369,loan_amnt,4200
2369,loan_grade,B
2369,person_income,54000
2369,person_age,23
2370,loan_grade,D
2370,loan_amnt,4200
2370,person_income,60996
2370,person_age,23
2371,loan_grade,D
2371,loan_amnt,7400
2371,person_age,22
2371,person_income,55250
2372,loan_amnt,4050
2372,person_income,14400
2372,person_age,24
2372,loan_grade,A
2373,loan_amnt,4000
2373,person_age,21
2373,loan_grade,B
2373,person_income,12000
2374,person_income,12000
2374,person_age,24
2374,loan_grade,C
2374,loan_amnt,4000
2375,person_age,25
2375,person_income,42000
2375,loan_grade,C
2375,loan_amnt,10000
2376,loan_amnt,10000
2376,person_income,42000
2376,person_age,25
2376,loan_grade,D
2377,loan_amnt,10000
2377,person_age,23
2377,person_income,42000
2377,loan_grade,D
2378,person_age,24
2378,loan_amnt,6000
2378,person_income,56100
2378,loan_grade,B
2379,person_age,22
2379,loan_amnt,10000
2379,person_income,42000
2379,loan_grade,E
2380,loan_grade,D
2380,person_income,66000
2380,person_age,23
2380,loan_amnt,4000
2381,person_income,56100
2381,person_age,23
2381,loan_amnt,5650
2381,loan_grade,B
2382,person_age,23
2382,loan_amnt,10000
2382,loan_grade,D
2382,person_income,42720
2383,loan_grade,D
2383,person_income,43000
2383,person_age,22
2383,loan_amnt,10000
2384,person_age,24
2384,loan_grade,D
2384,person_income,43500
2384,loan_amnt,10000
2385,person_age,25
2385,loan_amnt,10000
2385,person_income,44000
2385,loan_grade,D
2386,loan_grade,D
2386,person_age,24
2386,person_income,56100
2386,loan_amnt,4900
2387,person_age,22
2387,person_income,44000
2387,loan_grade,D
2387,loan_amnt,10000
2388,loan_grade,C
2388,person_age,23
2388,person_income,56100
2388,loan_amnt,18000
2389,loan_amnt,10000
2389,loan_grade,B
2389,person_income,44307
2389,person_age,22
2390,person_age,22
2390,person_income,45000
2390,loan_grade,C
2390,loan_amnt,10000
2391,person_income,45000
2391,loan_grade,B
2391,person_age,26
2391,loan_amnt,10000
2392,person_income,46000
2392,loan_grade,C
2392,person_age,23
2392,loan_amnt,10000
2393,loan_amnt,15000
2393,person_age,26
2393,person_income,66000
2393,loan_grade,D
2394,loan_amnt,10000
2394,person_income,46000
2394,person_age,23
2394,loan_grade,D
2395,person_income,46500
2395,person_age,23
2395,loan_amnt,10000
2395,loan_grade,C
2396,loan_grade,D
2396,person_income,47292
2396,loan_amnt,10000
2396,person_age,24
2397,loan_grade,D
2397,person_income,56403
2397,person_age,23
2397,loan_amnt,30000
2398,loan_grade,D
2398,loan_amnt,10000
2398,person_income,47520
2398,person_age,21
2399,loan_grade,E
2399,person_age,22
2399,loan_amnt,10000
2399,person_income,48000
2400,person_age,23
2400,loan_grade,B
2400,person_income,66500
2400,loan_amnt,22000
2401,person_age,25
2401,loan_amnt,10000
2401,person_income,48996
2401,loan_grade,D
2402,person_age,25
2402,loan_amnt,12000
2402,person_income,66800
2402,loan_grade,A
2403,loan_amnt,10000
2403,person_age,25
2403,person_income,49000
2403,loan_grade,A
2404,loan_amnt,4500
2404,loan_grade,B
2404,person_income,56950
2404,person_age,24
2405,loan_amnt,10000
2405,person_income,49000
2405,loan_grade,E
2405,person_age,22
2406,loan_grade,E
2406,person_age,26
2406,person_income,67000
2406,loan_amnt,5000
2407,person_age,26
2407,loan_grade,D
2407,loan_amnt,6500
2407,person_income,67000
2408,loan_grade,C
2408,person_age,25
2408,person_income,56950
2408,loan_amnt,25000
2409,loan_grade,E
2409,loan_amnt,20000
2409,person_income,67400
2409,person_age,21
2410,loan_grade,C
2410,person_age,23
2410,loan_amnt,25000
2410,person_income,67476
2411,loan_amnt,10000
2411,loan_grade,A
2411,person_income,51000
2411,person_age,22
2412,person_income,67524
2412,loan_grade,B
2412,person_age,24
2412,loan_amnt,10000
2413,person_income,67700
2413,person_age,23
2413,loan_grade,D
2413,loan_amnt,15000
2414,loan_amnt,10000
2414,loan_grade,D
2414,person_income,52800
2414,person_age,26
2415,person_age,25
2415,loan_amnt,10000
2415,person_income,54000
2415,loan_grade,C
2416,loan_grade,B
2416,loan_amnt,10000
2416,person_income,54000
2416,person_age,24
2417,loan_grade,E
2417,loan_amnt,17500
2417,person_income,68100
2417,person_age,21
2418,person_income,54000
2418,person_age,22
2418,loan_amnt,10000
2418,loan_grade,E
2419,person_income,54000
2419,person_age,23
2419,loan_amnt,10000
2419,loan_grade,E
2420,person_age,22
2420,person_income,68400
2420,loan_amnt,10000
2420,loan_grade,D
2421,person_income,68500
2421,person_age,23
2421,loan_grade,D
2421,loan_amnt,9800
2422,loan_amnt,4000
2422,person_age,26
2422,loan_grade,C
2422,person_income,68551
2423,person_income,58313
2423,loan_amnt,5300
2423,loan_grade,E
2423,person_age,25
2424,loan_amnt,10000
2424,person_age,23
2424,loan_grade,D
2424,person_income,54000
2425,loan_amnt,10000
2425,person_age,24
2425,person_income,54000
2425,loan_grade,D
2426,loan_amnt,10000
2426,person_income,54000
2426,loan_grade,C
2426,person_age,22
2427,person_income,54000
2427,loan_grade,D
2427,loan_amnt,10000
2427,person_age,23
2428,person_age,22
2428,loan_amnt,10000
2428,loan_grade,D
2428,person_income,54000
2429,person_income,54000
2429,loan_amnt,10000
2429,person_age,23
2429,loan_grade,D
2430,person_income,56000
2430,loan_amnt,10000
2430,person_age,26
2430,loan_grade,B
2431,loan_amnt,15000
2431,loan_grade,B
2431,person_age,22
2431,person_income,69000
2432,loan_grade,B
2432,loan_amnt,14400
2432,person_age,26
2432,person_income,69000
2433,loan_grade,E
2433,loan_amnt,4000
2433,person_age,25
2433,person_income,39000
2434,loan_amnt,17000
2434,person_income,69000
2434,person_age,22
2434,loan_grade,C
2435,person_income,69000
2435,loan_amnt,4500
2435,person_age,25
2435,loan_grade,C
2436,loan_grade,D
2436,loan_amnt,6200
2436,person_age,26
2436,person_income,69000
2437,loan_grade,D
2437,person_income,69000
2437,loan_amnt,10000
2437,person_age,22
2438,loan_grade,D
2438,person_age,23
2438,person_income,59000
2438,loan_amnt,10000
2439,loan_grade,D
2439,loan_amnt,15000
2439,person_age,25
2439,person_income,69000
2440,loan_grade,B
2440,loan_amnt,10000
2440,person_age,22
2440,person_income,62496
2441,person_age,26
2441,person_income,63000
2441,loan_grade,E
2441,loan_amnt,10000
2442,loan_amnt,10000
2442,person_age,22
2442,loan_grade,B
2442,person_income,64000
2443,person_age,26
2443,loan_grade,A
2443,loan_amnt,14000
2443,person_income,58650
2444,person_age,25
2444,loan_amnt,5200
2444,person_income,58650
2444,loan_grade,A
2445,person_income,64000
2445,person_age,26
2445,loan_grade,E
2445,loan_amnt,10000
2446,person_age,24
2446,loan_grade,D
2446,person_income,69000
2446,loan_amnt,25000
2447,loan_grade,D
2447,loan_amnt,10000
2447,person_income,65600
2447,person_age,26
2448,person_age,22
2448,loan_amnt,9250
2448,person_income,58650
2448,loan_grade,D
2449,person_income,66500
2449,loan_grade,D
2449,loan_amnt,10000
2449,person_age,22
2450,loan_grade,D
2450,person_age,23
2450,person_income,69000
2450,loan_amnt,15000
2451,loan_amnt,10000
2451,person_income,58650
2451,person_age,24
2451,loan_grade,D
2452,person_age,23
2452,person_income,58650
2452,loan_amnt,5000
2452,loan_grade,A
2453,loan_grade,E
2453,person_age,24
2453,loan_amnt,10000
2453,person_income,69000
2454,person_age,25
2454,loan_amnt,10000
2454,person_income,69000
2454,loan_grade,D
2455,loan_amnt,25000
2455,person_income,58650
2455,loan_grade,D
2455,person_age,22
2456,person_income,74000
2456,loan_amnt,10000
2456,loan_grade,A
2456,person_age,22
2457,loan_amnt,10000
2457,person_age,24
2457,loan_grade,D
2457,person_income,74000
2458,loan_grade,B
2458,loan_amnt,4900
2458,person_age,24
2458,person_income,69000
2459,person_income,74000
2459,person_age,25
2459,loan_grade,F
2459,loan_amnt,10000
2460,person_income,69000
2460,person_age,23
2460,loan_grade,B
2460,loan_amnt,2500
2461,person_income,59497
2461,person_age,26
2461,loan_amnt,7000
2461,loan_grade,E
